Frame,Hand,Landmark,x,y,z
0,Right,WRIST,894.993896484375,426.78245544433594,-2.373711254222144e-07
0,Right,THUMB_CPC,870.1055145263672,373.6664342880249,-0.012657996267080307
0,Right,THUMB_MCP,822.7626037597656,336.0043787956238,-0.027801143005490303
0,Right,THUMB_IP,774.0619659423828,320.28023958206177,-0.04061518609523773
0,Right,THUMB_TIP,735.7854461669922,316.2426567077637,-0.05594369396567345
0,Right,INDEX_FINGER_MCP,838.86962890625,310.3816866874695,-0.05974875018000603
0,Right,INDEX_FINGER_PIP,768.4324645996094,280.7650566101074,-0.08449189364910126
0,Right,INDEX_FINGER_DIP,723.8225555419922,290.10807037353516,-0.09565253555774689
0,Right,INDEX_FINGER_TIP,692.623291015625,305.7549834251404,-0.1020791083574295
0,Right,MIDDLE_FINGER_MCP,853.7925720214844,342.6209592819214,-0.06524591892957687
0,Right,MIDDLE_FINGER_PIP,778.3872222900391,333.99812936782837,-0.0914536789059639
0,Right,MIDDLE_FINGER_DIP,721.9609069824219,349.9511790275574,-0.10109666734933853
0,Right,MIDDLE_FINGER_TIP,686.8394470214844,362.1320343017578,-0.10921172052621841
0,Right,RING_FINGER_PIP,862.8070068359375,382.7234172821045,-0.06931276619434357
0,Right,RING_FINGER_DIP,798.2461547851562,372.1395492553711,-0.09406941384077072
0,Right,RING_FINGER_TIP,742.8975677490234,381.5441036224365,-0.10185142606496811
0,Right,RING_FINGER_MCP,708.9579772949219,391.27713203430176,-0.10729333013296127
0,Right,PINKY_MCP,864.5835876464844,424.63891983032227,-0.07286299020051956
0,Right,PINKY_PIP,815.1949310302734,421.6770315170288,-0.09625783562660217
0,Right,PINKY_DIP,773.1138610839844,423.12108993530273,-0.10331802070140839
0,Right,PINKY_TIP,743.9653015136719,425.45860290527344,-0.10724813491106033
1,Right,WRIST,900.0345611572266,430.3725814819336,-2.3511314850566123e-07
1,Right,THUMB_CPC,857.0394897460938,386.0854482650757,-0.005255407188087702
1,Right,THUMB_MCP,810.8849334716797,352.2775983810425,-0.018904320895671844
1,Right,THUMB_IP,768.6127471923828,337.32754468917847,-0.031908582895994186
1,Right,THUMB_TIP,732.9990386962891,330.8444094657898,-0.046257682144641876
1,Right,INDEX_FINGER_MCP,838.4428405761719,312.8119397163391,-0.05268435925245285
1,Right,INDEX_FINGER_PIP,775.0666046142578,279.5216917991638,-0.0813472718000412
1,Right,INDEX_FINGER_DIP,726.9843292236328,290.09369373321533,-0.09511610865592957
1,Right,INDEX_FINGER_TIP,694.6096801757812,309.9914789199829,-0.10162422806024551
1,Right,MIDDLE_FINGER_MCP,853.7871551513672,342.4574089050293,-0.06198106333613396
1,Right,MIDDLE_FINGER_PIP,775.87158203125,336.12192392349243,-0.09041045606136322
1,Right,MIDDLE_FINGER_DIP,720.1464080810547,352.5571274757385,-0.09761260449886322
1,Right,MIDDLE_FINGER_TIP,685.9940338134766,367.0641231536865,-0.10201723128557205
1,Right,RING_FINGER_PIP,863.1484222412109,383.3585214614868,-0.07028661668300629
1,Right,RING_FINGER_DIP,796.5896606445312,375.23370265960693,-0.09537316858768463
1,Right,RING_FINGER_TIP,745.6334686279297,384.97286796569824,-0.09832111746072769
1,Right,RING_FINGER_MCP,712.5157165527344,392.68316745758057,-0.09857839345932007
1,Right,PINKY_MCP,866.4370727539062,426.9473361968994,-0.07780513167381287
1,Right,PINKY_PIP,812.1090698242188,422.1998691558838,-0.10100161284208298
1,Right,PINKY_DIP,771.116943359375,423.1976079940796,-0.10613144189119339
1,Right,PINKY_TIP,740.9586334228516,422.5717306137085,-0.10702869296073914
1,Left,WRIST,435.66551208496094,563.750467300415,3.615547257140861e-07
1,Left,THUMB_CPC,502.9287338256836,537.6025772094727,-0.0067233131267130375
1,Left,THUMB_MCP,566.7493438720703,520.3414249420166,-0.016108449548482895
1,Left,THUMB_IP,622.0150375366211,521.2498998641968,-0.0247169341892004
1,Left,THUMB_TIP,665.7381439208984,525.3298616409302,-0.0322403647005558
1,Left,INDEX_FINGER_MCP,560.1487350463867,497.3687553405762,-0.04023952782154083
1,Left,INDEX_FINGER_PIP,629.0278625488281,484.0791606903076,-0.06683284044265747
1,Left,INDEX_FINGER_DIP,677.7893829345703,490.64791202545166,-0.08093439787626266
1,Left,INDEX_FINGER_TIP,716.278076171875,501.5271234512329,-0.08899971097707748
1,Left,MIDDLE_FINGER_MCP,540.726432800293,521.8079280853271,-0.04782356321811676
1,Left,MIDDLE_FINGER_PIP,609.9350738525391,522.4268960952759,-0.07826197892427444
1,Left,MIDDLE_FINGER_DIP,666.0686492919922,544.1854476928711,-0.09163807332515717
1,Left,MIDDLE_FINGER_TIP,707.9348754882812,566.4131498336792,-0.09891095757484436
1,Left,RING_FINGER_PIP,520.1594924926758,559.6566009521484,-0.05533108487725258
1,Left,RING_FINGER_DIP,581.4931488037109,565.9321975708008,-0.083781898021698
1,Left,RING_FINGER_TIP,629.4981002807617,588.2068490982056,-0.09671425074338913
1,Left,RING_FINGER_MCP,666.2077331542969,606.8255853652954,-0.10174094885587692
1,Left,PINKY_MCP,499.54345703125,604.2285633087158,-0.062269601970911026
1,Left,PINKY_PIP,545.2729415893555,617.2874021530151,-0.0858364999294281
1,Left,PINKY_DIP,582.5716018676758,626.9367456436157,-0.09742699563503265
1,Left,PINKY_TIP,616.2083435058594,634.8551845550537,-0.10310161113739014
2,Right,WRIST,898.6530303955078,426.9615411758423,-2.00001423422691e-07
2,Right,THUMB_CPC,852.1873474121094,383.3284378051758,-0.006671813316643238
