Frame,Hand,Landmark,x,y,z
0,Right,WRIST,898.3306884765625,424.4095802307129,-2.910312844051077e-07
0,Right,THUMB_CPC,870.7250213623047,374.81884002685547,-0.01021845918148756
0,Right,THUMB_MCP,826.9055938720703,333.7511944770813,-0.021360095590353012
0,Right,THUMB_IP,784.6340942382812,309.4652509689331,-0.030460037291049957
0,Right,THUMB_TIP,750.1526641845703,297.8910255432129,-0.041843339800834656
0,Right,INDEX_FINGER_MCP,849.5442199707031,305.6101655960083,-0.04752087593078613
0,Right,INDEX_FINGER_PIP,782.3526000976562,278.112952709198,-0.06720220297574997
0,Right,INDEX_FINGER_DIP,737.2129821777344,285.71903228759766,-0.07565423846244812
0,Right,INDEX_FINGER_TIP,705.9339904785156,297.9207229614258,-0.08061975240707397
0,Right,MIDDLE_FINGER_MCP,861.649169921875,333.273868560791,-0.052321162074804306
0,Right,MIDDLE_FINGER_PIP,788.1351470947266,315.62943935394287,-0.07301165163516998
0,Right,MIDDLE_FINGER_DIP,732.4304962158203,321.90181732177734,-0.08192309737205505
0,Right,MIDDLE_FINGER_TIP,695.1294708251953,329.33745861053467,-0.08986347168684006
0,Right,RING_FINGER_PIP,866.3665008544922,369.1962432861328,-0.055793363600969315
0,Right,RING_FINGER_DIP,800.7207489013672,354.00835275650024,-0.07735373824834824
0,Right,RING_FINGER_TIP,748.3985900878906,357.2612929344177,-0.08581679314374924
0,Right,RING_FINGER_MCP,714.3646240234375,361.96539402008057,-0.09198295325040817
0,Right,PINKY_MCP,864.1020202636719,407.6482629776001,-0.05855932831764221
0,Right,PINKY_PIP,809.4352722167969,406.9447088241577,-0.08067372441291809
0,Right,PINKY_DIP,768.1172943115234,408.4585905075073,-0.08870231360197067
0,Right,PINKY_TIP,738.0750274658203,409.28844451904297,-0.09348643571138382
0,Left,WRIST,445.8429718017578,574.1503143310547,3.018782308572554e-07
0,Left,THUMB_CPC,505.8320999145508,535.8867788314819,-0.0073109399527311325
0,Left,THUMB_MCP,572.0596313476562,509.65516090393066,-0.018748847767710686
0,Left,THUMB_IP,631.4150238037109,502.17634677886963,-0.029191195964813232
0,Left,THUMB_TIP,677.7689361572266,498.3131504058838,-0.0395098440349102
0,Left,INDEX_FINGER_MCP,562.7303314208984,494.6417427062988,-0.042470768094062805
0,Left,INDEX_FINGER_PIP,647.8330230712891,485.7502841949463,-0.0649513453245163
0,Left,INDEX_FINGER_DIP,697.3085784912109,493.96196365356445,-0.07481852918863297
0,Left,INDEX_FINGER_TIP,733.9225769042969,504.40176486968994,-0.07986275851726532
0,Left,MIDDLE_FINGER_MCP,549.0234375,532.294807434082,-0.05028940737247467
0,Left,MIDDLE_FINGER_PIP,635.0068283081055,534.8889970779419,-0.07368514686822891
0,Left,MIDDLE_FINGER_DIP,691.3048553466797,547.7575922012329,-0.08245524764060974
0,Left,MIDDLE_FINGER_TIP,732.6324462890625,560.0082921981812,-0.08765147626399994
0,Left,RING_FINGER_PIP,532.9902648925781,577.2327518463135,-0.057629819959402084
0,Left,RING_FINGER_DIP,612.2434997558594,588.09166431427,-0.08003506064414978
0,Left,RING_FINGER_TIP,666.0516357421875,603.9893102645874,-0.08872200548648834
0,Left,RING_FINGER_MCP,707.0153045654297,614.1981840133667,-0.09286073595285416
0,Left,PINKY_MCP,515.9951782226562,624.1473340988159,-0.06437429040670395
0,Left,PINKY_PIP,575.1475524902344,635.5390405654907,-0.08457958698272705
0,Left,PINKY_DIP,615.1909637451172,641.058554649353,-0.09206035733222961
0,Left,PINKY_TIP,649.5768737792969,643.3747386932373,-0.09557002782821655
1,Right,WRIST,903.8677215576172,422.9270267486572,-2.3940941673572524e-07
1,Right,THUMB_CPC,866.1521911621094,379.5781946182251,-0.00544400792568922
1,Right,THUMB_MCP,821.1737060546875,345.83518981933594,-0.018788563087582588
1,Right,THUMB_IP,780.2970123291016,326.5473175048828,-0.031139878556132317
1,Right,THUMB_TIP,745.3322601318359,316.7269563674927,-0.04446246847510338
1,Right,INDEX_FINGER_MCP,846.2404632568359,309.92000341415405,-0.05098104104399681
1,Right,INDEX_FINGER_PIP,786.5452575683594,277.24634170532227,-0.07922443747520447
1,Right,INDEX_FINGER_DIP,738.0345916748047,287.15171813964844,-0.09324397146701813
1,Right,INDEX_FINGER_TIP,703.9640808105469,303.5466241836548,-0.10035203397274017
1,Right,MIDDLE_FINGER_MCP,860.0766754150391,334.8943090438843,-0.05970953777432442
1,Right,MIDDLE_FINGER_PIP,789.2659759521484,315.1032328605652,-0.0866197943687439
1,Right,MIDDLE_FINGER_DIP,730.7291412353516,325.4779100418091,-0.09492357820272446
1,Right,MIDDLE_FINGER_TIP,693.8671112060547,336.2739086151123,-0.10106368362903595
1,Right,RING_FINGER_PIP,866.1163330078125,371.6424608230591,-0.0675603523850441
1,Right,RING_FINGER_DIP,802.4028015136719,356.51456594467163,-0.0916619598865509
1,Right,RING_FINGER_TIP,749.0880584716797,362.63646125793457,-0.09733027964830399
1,Right,RING_FINGER_MCP,714.7662353515625,368.003454208374,-0.10062722116708755
1,Right,PINKY_MCP,865.0902557373047,412.0692300796509,-0.07462764531373978
1,Right,PINKY_PIP,811.2306976318359,408.86894702911377,-0.09777186810970306
1,Right,PINKY_DIP,768.5985565185547,409.3644046783447,-0.1061161607503891
1,Right,PINKY_TIP,736.0208892822266,408.67578506469727,-0.11057690531015396
1,Left,WRIST,467.74131774902344,583.2733011245728,4.906439130536455e-07
1,Left,THUMB_CPC,521.7910766601562,539.5636367797852,-0.007389577105641365
1,Left,THUMB_MCP,582.7013397216797,512.1500444412231,-0.022415483370423317
1,Left,THUMB_IP,638.4626007080078,505.5782461166382,-0.035680316388607025
1,Left,THUMB_TIP,682.0467376708984,506.401104927063,-0.04865676909685135
1,Left,INDEX_FINGER_MCP,570.5844497680664,489.8325204849243,-0.05456842482089996
1,Left,INDEX_FINGER_PIP,652.8874969482422,486.6034412384033,-0.07945491373538971
1,Left,INDEX_FINGER_DIP,700.92529296875,492.26346015930176,-0.09012683480978012
