Frame,Hand,Landmark,x,y,z
0,Right,WRIST,568.6358261108398,434.59742546081543,4.7142657422227785e-07
0,Right,THUMB_CPC,598.8279342651367,404.3027114868164,-0.014394215308129787
0,Right,THUMB_MCP,638.647575378418,389.10407066345215,-0.03430537134408951
0,Right,THUMB_IP,670.9703826904297,395.5706834793091,-0.04942002892494202
0,Right,THUMB_TIP,696.0844421386719,410.92944145202637,-0.06522584706544876
0,Right,INDEX_FINGER_MCP,616.4500427246094,375.54333686828613,-0.07252627611160278
0,Right,INDEX_FINGER_PIP,680.6740570068359,382.5654888153076,-0.0987769216299057
0,Right,INDEX_FINGER_DIP,720.4428100585938,395.6256580352783,-0.11053851991891861
0,Right,INDEX_FINGER_TIP,749.1310119628906,408.4351587295532,-0.11652953922748566
0,Right,MIDDLE_FINGER_MCP,601.6762924194336,406.18656635284424,-0.07450242340564728
0,Right,MIDDLE_FINGER_PIP,673.7223052978516,424.6968126296997,-0.09893735498189926
0,Right,MIDDLE_FINGER_DIP,719.1049194335938,441.8632936477661,-0.10497638583183289
0,Right,MIDDLE_FINGER_TIP,749.2330932617188,454.4183921813965,-0.10887858271598816
0,Right,RING_FINGER_PIP,590.9969329833984,441.55413150787354,-0.07418513298034668
0,Right,RING_FINGER_DIP,660.828857421875,464.7203493118286,-0.09263229370117188
0,Right,RING_FINGER_TIP,702.0614624023438,478.77572536468506,-0.09486468881368637
0,Right,RING_FINGER_MCP,729.9267578125,485.21045207977295,-0.09593190997838974
0,Right,PINKY_MCP,585.7685089111328,475.38708686828613,-0.07349839061498642
0,Right,PINKY_PIP,639.071159362793,496.26136779785156,-0.08801327645778656
0,Right,PINKY_DIP,671.9905853271484,505.14561653137207,-0.0904543548822403
0,Right,PINKY_TIP,697.5958251953125,508.0880641937256,-0.09147607535123825
1,Right,WRIST,565.9819030761719,439.86687183380127,5.517788963516068e-07
1,Right,THUMB_CPC,598.0472946166992,409.0677309036255,-0.007810675539076328
1,Right,THUMB_MCP,642.3614501953125,395.1910972595215,-0.02188020758330822
1,Right,THUMB_IP,684.0554046630859,402.02746868133545,-0.034048400819301605
1,Right,THUMB_TIP,714.6642303466797,411.4785861968994,-0.04674980789422989
1,Right,INDEX_FINGER_MCP,628.2888031005859,381.60367012023926,-0.05151483789086342
1,Right,INDEX_FINGER_PIP,692.6786041259766,382.8080463409424,-0.07400956004858017
1,Right,INDEX_FINGER_DIP,734.1002655029297,395.48948764801025,-0.08583418279886246
1,Right,INDEX_FINGER_TIP,764.4670104980469,408.36555004119873,-0.09248596429824829
1,Right,MIDDLE_FINGER_MCP,610.2782440185547,412.198748588562,-0.05815107375383377
1,Right,MIDDLE_FINGER_PIP,683.3223724365234,424.1559076309204,-0.08114038407802582
1,Right,MIDDLE_FINGER_DIP,729.0004730224609,438.04940700531006,-0.08675356209278107
1,Right,MIDDLE_FINGER_TIP,758.2942962646484,449.76933002471924,-0.08966768532991409
1,Right,RING_FINGER_PIP,598.5396575927734,448.5236692428589,-0.06352639943361282
1,Right,RING_FINGER_DIP,670.6951904296875,466.7873239517212,-0.08187130093574524
1,Right,RING_FINGER_TIP,714.737548828125,477.7528381347656,-0.08331626653671265
1,Right,RING_FINGER_MCP,743.5328674316406,485.59192657470703,-0.08294817060232162
1,Right,PINKY_MCP,594.067268371582,484.3289279937744,-0.06879469007253647
1,Right,PINKY_PIP,650.4776763916016,504.6468114852905,-0.08173249661922455
1,Right,PINKY_DIP,686.1616516113281,513.5434627532959,-0.08215631544589996
1,Right,PINKY_TIP,712.8723907470703,518.7851428985596,-0.08133582025766373
2,Right,WRIST,569.4463348388672,441.9482231140137,5.40855864983314e-07
2,Right,THUMB_CPC,604.6463775634766,409.6872138977051,-0.008136339485645294
2,Right,THUMB_MCP,648.7387847900391,391.99617862701416,-0.023357540369033813
2,Right,THUMB_IP,688.4369659423828,397.2027111053467,-0.036405425518751144
2,Right,THUMB_TIP,718.7467956542969,405.38872718811035,-0.050067540258169174
2,Right,INDEX_FINGER_MCP,632.3503494262695,379.42816257476807,-0.05515645071864128
2,Right,INDEX_FINGER_PIP,695.1348114013672,380.00370025634766,-0.07911045104265213
2,Right,INDEX_FINGER_DIP,736.3687896728516,391.61478996276855,-0.0913849025964737
2,Right,INDEX_FINGER_TIP,767.1849060058594,404.05689239501953,-0.09802532196044922
2,Right,MIDDLE_FINGER_MCP,614.136962890625,411.144061088562,-0.061653729528188705
2,Right,MIDDLE_FINGER_PIP,686.4934539794922,421.07853412628174,-0.08533529192209244
2,Right,MIDDLE_FINGER_DIP,733.0333709716797,434.7110652923584,-0.0913134515285492
2,Right,MIDDLE_FINGER_TIP,763.95751953125,446.02209091186523,-0.09452946484088898
2,Right,RING_FINGER_PIP,601.7743301391602,448.57405185699463,-0.0666378065943718
