Frame,Hand,Landmark,x,y,z
0,Right,WRIST,823.6857604980469,318.5270833969116,-1.2604158428075607e-07
0,Right,THUMB_CPC,810.0904846191406,285.49370527267456,-0.008104265667498112
0,Right,THUMB_MCP,786.0140228271484,261.4337968826294,-0.017533352598547935
0,Right,THUMB_IP,755.4835510253906,250.41566848754883,-0.025754790753126144
0,Right,THUMB_TIP,731.4292907714844,247.95552492141724,-0.03590025752782822
0,Right,INDEX_FINGER_MCP,802.0510864257812,251.69167041778564,-0.03341835364699364
0,Right,INDEX_FINGER_PIP,757.6034545898438,234.91172790527344,-0.051206618547439575
0,Right,INDEX_FINGER_DIP,724.3268585205078,233.91677856445312,-0.06248418241739273
0,Right,INDEX_FINGER_TIP,697.7846527099609,237.7207088470459,-0.06920350342988968
0,Right,MIDDLE_FINGER_MCP,808.8298797607422,275.1643466949463,-0.03741047531366348
0,Right,MIDDLE_FINGER_PIP,757.0956420898438,268.0322027206421,-0.053134165704250336
0,Right,MIDDLE_FINGER_DIP,719.9864196777344,270.01922607421875,-0.05969187617301941
0,Right,MIDDLE_FINGER_TIP,694.0791320800781,272.4019718170166,-0.0650080144405365
0,Right,RING_FINGER_PIP,810.9046173095703,302.7498149871826,-0.041230708360672
0,Right,RING_FINGER_DIP,765.3174591064453,298.2076120376587,-0.05625077337026596
0,Right,RING_FINGER_TIP,731.6053009033203,296.75612926483154,-0.06010163202881813
0,Right,RING_FINGER_MCP,707.8712463378906,295.8727169036865,-0.062455128878355026
0,Right,PINKY_MCP,808.4920501708984,329.6527361869812,-0.045000530779361725
0,Right,PINKY_PIP,773.6813354492188,329.58675384521484,-0.058848876506090164
0,Right,PINKY_DIP,751.1915588378906,326.7339777946472,-0.06168557330965996
0,Right,PINKY_TIP,734.5732116699219,323.88439893722534,-0.06284642219543457
0,Left,WRIST,566.1916732788086,432.23257541656494,3.091885787398496e-07
0,Left,THUMB_CPC,592.6188659667969,407.16121673583984,-0.010980632156133652
0,Left,THUMB_MCP,628.4850692749023,389.5666551589966,-0.025645846500992775
0,Left,THUMB_IP,661.8202972412109,387.04975605010986,-0.03655795007944107
0,Left,THUMB_TIP,688.3772277832031,384.13142681121826,-0.047871723771095276
0,Left,INDEX_FINGER_MCP,610.0421142578125,376.3780403137207,-0.05780847370624542
0,Left,INDEX_FINGER_PIP,665.2124786376953,373.15526962280273,-0.08074349910020828
0,Left,INDEX_FINGER_DIP,702.0318603515625,378.20696353912354,-0.09109241515398026
0,Left,INDEX_FINGER_TIP,728.3537292480469,383.91290187835693,-0.09676367789506912
0,Left,MIDDLE_FINGER_MCP,601.9231414794922,404.93064880371094,-0.06106474623084068
