Frame,Hand,Landmark,x,y,z
2,Right,WRIST,502.1649932861328,374.9013662338257,3.9596116607754084e-07
2,Right,THUMB_CPC,508.5388946533203,405.0144624710083,-0.019075557589530945
2,Right,THUMB_MCP,533.7322235107422,420.391845703125,-0.03391224145889282
2,Right,THUMB_IP,562.7966690063477,425.7412004470825,-0.04311026260256767
2,Right,THUMB_TIP,585.0733184814453,429.4756078720093,-0.05237462744116783
2,Right,INDEX_FINGER_MCP,509.5240020751953,404.0036344528198,-0.05775295943021774
2,Right,INDEX_FINGER_PIP,553.9638900756836,421.9448232650757,-0.07690154761075974
2,Right,INDEX_FINGER_DIP,585.4299163818359,433.143367767334,-0.084295354783535
2,Right,INDEX_FINGER_TIP,610.931510925293,440.4038715362549,-0.08761727064847946
2,Right,MIDDLE_FINGER_MCP,517.3730087280273,376.2366771697998,-0.052856359630823135
2,Right,MIDDLE_FINGER_PIP,568.1792449951172,390.94676971435547,-0.06998421996831894
2,Right,MIDDLE_FINGER_DIP,606.1355590820312,400.7467460632324,-0.0742175281047821
2,Right,MIDDLE_FINGER_TIP,636.1388778686523,407.7130651473999,-0.07719364017248154
2,Right,RING_FINGER_PIP,529.2864227294922,353.12028408050537,-0.04678591713309288
2,Right,RING_FINGER_DIP,579.9289703369141,365.60118198394775,-0.060337912291288376
2,Right,RING_FINGER_TIP,613.2587432861328,377.4401092529297,-0.06449868530035019
2,Right,RING_FINGER_MCP,636.7227172851562,385.1949119567871,-0.06690943986177444
2,Right,PINKY_MCP,543.0991744995117,335.61086654663086,-0.040939316153526306
2,Right,PINKY_PIP,582.2403335571289,342.4014902114868,-0.05114053934812546
2,Right,PINKY_DIP,607.0012664794922,350.9588956832886,-0.05519219487905502
2,Right,PINKY_TIP,625.9728622436523,358.1783723831177,-0.057823069393634796
3,Right,WRIST,497.21763610839844,378.1083869934082,3.3155870937662257e-07
3,Right,THUMB_CPC,505.40252685546875,407.0366334915161,-0.018223173916339874
3,Right,THUMB_MCP,534.0450668334961,421.8810510635376,-0.03192458301782608
3,Right,THUMB_IP,565.2605438232422,424.4248580932617,-0.040041230618953705
3,Right,THUMB_TIP,587.3188018798828,424.0139865875244,-0.04830296337604523
3,Right,INDEX_FINGER_MCP,512.1051025390625,404.1636657714844,-0.054856639355421066
3,Right,INDEX_FINGER_PIP,556.8523025512695,418.279767036438,-0.07212166488170624
3,Right,INDEX_FINGER_DIP,586.9367218017578,427.75590419769287,-0.0787888839840889
3,Right,INDEX_FINGER_TIP,611.3726425170898,433.5702896118164,-0.08166313171386719
3,Right,MIDDLE_FINGER_MCP,516.0234832763672,377.6216411590576,-0.04981822147965431
3,Right,MIDDLE_FINGER_PIP,571.0445022583008,391.57440662384033,-0.0645078495144844
3,Right,MIDDLE_FINGER_DIP,606.3077163696289,401.8128490447998,-0.06739664077758789
3,Right,MIDDLE_FINGER_TIP,633.30810546875,409.26419734954834,-0.06931691616773605
3,Right,RING_FINGER_PIP,525.6014633178711,356.8131923675537,-0.04359099268913269
3,Right,RING_FINGER_DIP,577.1800231933594,369.19705867767334,-0.05454304814338684
3,Right,RING_FINGER_TIP,608.8784790039062,380.5988073348999,-0.05677762255072594
3,Right,RING_FINGER_MCP,630.0675582885742,387.9575443267822,-0.05783480405807495
3,Right,PINKY_MCP,537.8463745117188,342.07138538360596,-0.037717875093221664
3,Right,PINKY_PIP,578.8572692871094,348.6724519729614,-0.04565734416246414
3,Right,PINKY_DIP,603.2514190673828,358.0285334587097,-0.048239815980196
3,Right,PINKY_TIP,621.2274932861328,365.7745599746704,-0.049827221781015396
4,Right,WRIST,503.46012115478516,379.50326442718506,3.982085843290406e-07
4,Right,THUMB_CPC,513.6085510253906,406.0375642776489,-0.01838848739862442
4,Right,THUMB_MCP,539.687614440918,416.63859844207764,-0.032363805919885635
4,Right,THUMB_IP,568.0460357666016,418.57691287994385,-0.04085468873381615
4,Right,THUMB_TIP,589.5868682861328,419.4550895690918,-0.049354396760463715
4,Right,INDEX_FINGER_MCP,521.7943572998047,398.88237476348877,-0.053019117563962936
4,Right,INDEX_FINGER_PIP,565.5072021484375,414.3506097793579,-0.0703248456120491
4,Right,INDEX_FINGER_DIP,596.9371032714844,423.8388919830322,-0.0773732140660286
4,Right,INDEX_FINGER_TIP,621.3551712036133,429.9492645263672,-0.080457404255867
4,Right,MIDDLE_FINGER_MCP,524.2751693725586,374.6186399459839,-0.04795224964618683
4,Right,MIDDLE_FINGER_PIP,575.7069778442383,387.47809410095215,-0.06258540600538254
