Frame,Hand,Landmark,x,y,z
0,Right,WRIST,607.9485321044922,371.22416496276855,5.007570393900096e-07
0,Right,THUMB_CPC,617.9040908813477,399.2647933959961,-0.024936113506555557
0,Right,THUMB_MCP,638.3376693725586,407.8022003173828,-0.04455169290304184
0,Right,THUMB_IP,665.4613494873047,410.24828910827637,-0.05709974467754364
0,Right,THUMB_TIP,687.3404693603516,418.8206720352173,-0.06911373138427734
0,Right,INDEX_FINGER_MCP,590.5133056640625,394.04088020324707,-0.07402379810810089
0,Right,INDEX_FINGER_PIP,653.6421203613281,388.26606273651123,-0.09904804080724716
0,Right,INDEX_FINGER_DIP,700.3815460205078,395.3782081604004,-0.10954681038856506
0,Right,INDEX_FINGER_TIP,734.5758056640625,402.1231269836426,-0.11420685052871704
0,Right,MIDDLE_FINGER_MCP,588.7068939208984,366.2021255493164,-0.06697942316532135
0,Right,MIDDLE_FINGER_PIP,654.6485137939453,373.70166778564453,-0.0893535241484642
0,Right,MIDDLE_FINGER_DIP,699.6202850341797,386.55580043792725,-0.09345054626464844
0,Right,MIDDLE_FINGER_TIP,731.3906097412109,397.2018098831177,-0.09608214348554611
0,Right,RING_FINGER_PIP,597.8044128417969,344.30596590042114,-0.05870947614312172
0,Right,RING_FINGER_DIP,659.7858428955078,358.0112600326538,-0.07634736597537994
0,Right,RING_FINGER_TIP,698.1436920166016,375.9251117706299,-0.07839402556419373
0,Right,RING_FINGER_MCP,719.9179840087891,387.6174831390381,-0.07860501855611801
0,Right,PINKY_MCP,615.6879806518555,328.1696891784668,-0.05118364095687866
0,Right,PINKY_PIP,665.4849243164062,333.81503105163574,-0.0631193071603775
0,Right,PINKY_DIP,695.0875854492188,346.51142835617065,-0.06570135056972504
0,Right,PINKY_TIP,714.7756958007812,355.8286499977112,-0.0671294704079628
13,Right,WRIST,538.8382720947266,361.0164499282837,5.163695959709003e-07
13,Right,THUMB_CPC,568.0118560791016,350.174081325531,-0.015525798313319683
13,Right,THUMB_MCP,600.0163650512695,334.59182024002075,-0.03194733336567879
13,Right,THUMB_IP,627.3478698730469,332.00074195861816,-0.04420064762234688
13,Right,THUMB_TIP,647.8604888916016,339.0846061706543,-0.05678212642669678
