Frame,Hand,Landmark,x,y,z
0,Right,WRIST,850.5863952636719,268.11262607574463,-1.7212606451266765e-07
0,Right,THUMB_CPC,813.3381652832031,240.661461353302,-0.005590686574578285
0,Right,THUMB_MCP,781.8335723876953,214.00811433792114,-0.01319202408194542
0,Right,THUMB_IP,757.6770782470703,195.02869606018066,-0.020114360377192497
0,Right,THUMB_TIP,733.6470794677734,183.48873853683472,-0.029226869344711304
0,Right,INDEX_FINGER_MCP,802.4479675292969,180.71621417999268,-0.03037675842642784
0,Right,INDEX_FINGER_PIP,755.2238464355469,162.22997903823853,-0.049945976585149765
0,Right,INDEX_FINGER_DIP,721.2381744384766,156.287362575531,-0.06262405961751938
0,Right,INDEX_FINGER_TIP,693.9003753662109,156.39118552207947,-0.07033760100603104
0,Right,MIDDLE_FINGER_MCP,818.8686370849609,195.24076223373413,-0.03634318336844444
0,Right,MIDDLE_FINGER_PIP,761.76025390625,187.3486304283142,-0.05619953200221062
0,Right,MIDDLE_FINGER_DIP,721.5616607666016,195.91910362243652,-0.06531944870948792
0,Right,MIDDLE_FINGER_TIP,693.3409118652344,204.77221727371216,-0.07129008322954178
0,Right,RING_FINGER_PIP,829.4380187988281,220.99610567092896,-0.04200253635644913
0,Right,RING_FINGER_DIP,775.4823303222656,221.06571435928345,-0.06331231445074081
0,Right,RING_FINGER_TIP,737.0968627929688,228.46060752868652,-0.07072313129901886
0,Right,RING_FINGER_MCP,711.9036102294922,235.1226782798767,-0.07374005764722824
0,Right,PINKY_MCP,833.5496520996094,251.15254640579224,-0.04696723818778992
0,Right,PINKY_PIP,789.4969940185547,254.1605043411255,-0.06596783548593521
0,Right,PINKY_DIP,758.0723571777344,257.52249240875244,-0.07144200056791306
0,Right,PINKY_TIP,734.9020385742188,260.43522119522095,-0.07333680242300034
0,Left,WRIST,566.8081665039062,382.80856132507324,4.6452746005343215e-07
0,Left,THUMB_CPC,588.8251113891602,356.2558078765869,-0.00650686165317893
0,Left,THUMB_MCP,624.4197845458984,332.0982885360718,-0.0180850550532341
0,Left,THUMB_IP,659.1168212890625,328.3817982673645,-0.02725384198129177
0,Left,THUMB_TIP,687.3461151123047,333.4839177131653,-0.0368199497461319
0,Left,INDEX_FINGER_MCP,607.9682159423828,312.22747564315796,-0.04613631218671799
0,Left,INDEX_FINGER_PIP,664.3791961669922,298.767614364624,-0.06657280772924423
0,Left,INDEX_FINGER_DIP,705.8840942382812,304.08594131469727,-0.07746604830026627
0,Left,INDEX_FINGER_TIP,737.0469665527344,312.4468803405762,-0.08295051753520966
0,Left,MIDDLE_FINGER_MCP,597.9439544677734,338.3851933479309,-0.05074601247906685
0,Left,MIDDLE_FINGER_PIP,666.6305541992188,340.9885239601135,-0.06921055167913437
0,Left,MIDDLE_FINGER_DIP,711.4363861083984,348.7431335449219,-0.07554128766059875
0,Left,MIDDLE_FINGER_TIP,742.454833984375,356.0195589065552,-0.07882535457611084
0,Left,RING_FINGER_PIP,592.1454238891602,373.5839509963989,-0.05349256470799446
0,Left,RING_FINGER_DIP,660.4834747314453,383.7275505065918,-0.06717376410961151
0,Left,RING_FINGER_TIP,700.6314086914062,388.23143005371094,-0.06874062120914459
0,Left,RING_FINGER_MCP,728.2978820800781,390.1361846923828,-0.06877554953098297
0,Left,PINKY_MCP,590.7595443725586,408.61076831817627,-0.0557844415307045
0,Left,PINKY_PIP,641.2803649902344,416.80845737457275,-0.06579400599002838
0,Left,PINKY_DIP,672.3961639404297,420.09023666381836,-0.06539373099803925
0,Left,PINKY_TIP,697.5236511230469,422.1536922454834,-0.06377121061086655
1,Right,WRIST,819.5146179199219,277.4638795852661,-1.3483521854595892e-07
1,Right,THUMB_CPC,774.4937133789062,252.77508974075317,-0.002274870639666915
1,Right,THUMB_MCP,748.3500671386719,221.52299880981445,-0.009183005429804325
1,Right,THUMB_IP,729.1311645507812,198.95778894424438,-0.016031382605433464
1,Right,THUMB_TIP,707.2836303710938,185.39971590042114,-0.024000240489840508
1,Right,INDEX_FINGER_MCP,782.3318481445312,178.02738547325134,-0.02687305212020874
1,Right,INDEX_FINGER_PIP,737.6347351074219,151.3828682899475,-0.0453653410077095
1,Right,INDEX_FINGER_DIP,701.9753265380859,147.7339267730713,-0.05640815943479538
1,Right,INDEX_FINGER_TIP,673.8538360595703,151.04963064193726,-0.06238760054111481
1,Right,MIDDLE_FINGER_MCP,797.9741668701172,190.65081596374512,-0.03365147113800049
1,Right,MIDDLE_FINGER_PIP,740.2586364746094,179.11035418510437,-0.05081189423799515
1,Right,MIDDLE_FINGER_DIP,701.1106109619141,188.64113330841064,-0.05654921010136604
1,Right,MIDDLE_FINGER_TIP,675.5465698242188,199.25759553909302,-0.05989032983779907
1,Right,RING_FINGER_PIP,807.5843048095703,214.34645891189575,-0.040178332477808
1,Right,RING_FINGER_DIP,752.2525024414062,211.3511824607849,-0.056912731379270554
1,Right,RING_FINGER_TIP,714.9864196777344,219.94364976882935,-0.06024225056171417
1,Right,RING_FINGER_MCP,689.9209594726562,227.87043571472168,-0.06070243939757347
1,Right,PINKY_MCP,811.9527435302734,243.05182456970215,-0.046141162514686584
1,Right,PINKY_PIP,768.4923553466797,242.46549367904663,-0.06022264063358307
1,Right,PINKY_DIP,739.3096160888672,245.6316590309143,-0.06286865472793579
1,Right,PINKY_TIP,718.070068359375,248.83207082748413,-0.06287012994289398
1,Left,WRIST,542.8150939941406,391.631441116333,5.008143375562213e-07
1,Left,THUMB_CPC,577.4616241455078,364.0089797973633,-0.0042668539099395275
