Frame,Hand,Landmark,x,y,z
0,Right,WRIST,903.7653350830078,420.5595588684082,-3.6704554418065527e-07
0,Right,THUMB_CPC,873.2663726806641,368.01422595977783,-0.02189154177904129
0,Right,THUMB_MCP,849.2241668701172,328.2933712005615,-0.041314877569675446
0,Right,THUMB_IP,825.9872436523438,302.34705448150635,-0.05777738243341446
0,Right,THUMB_TIP,800.8481597900391,286.1864447593689,-0.07608111202716827
0,Right,INDEX_FINGER_MCP,903.9886474609375,283.2938003540039,-0.06114627420902252
0,Right,INDEX_FINGER_PIP,844.27490234375,250.08137941360474,-0.09172603487968445
0,Right,INDEX_FINGER_DIP,801.0511016845703,257.02988862991333,-0.10778918117284775
0,Right,INDEX_FINGER_TIP,764.9369812011719,269.9939274787903,-0.11633913218975067
0,Right,MIDDLE_FINGER_MCP,928.6439514160156,315.9659814834595,-0.0654977336525917
0,Right,MIDDLE_FINGER_PIP,861.2162017822266,306.8676280975342,-0.09791567176580429
0,Right,MIDDLE_FINGER_DIP,804.3686676025391,320.68761348724365,-0.11020058393478394
0,Right,MIDDLE_FINGER_TIP,761.2970733642578,333.78430366516113,-0.1172347217798233
0,Right,RING_FINGER_PIP,939.4741058349609,360.2388668060303,-0.07018280774354935
0,Right,RING_FINGER_DIP,873.8439178466797,369.0721321105957,-0.10330516844987869
0,Right,RING_FINGER_TIP,822.1713256835938,377.3774528503418,-0.11025901883840561
0,Right,RING_FINGER_MCP,787.0134735107422,383.207802772522,-0.11151541769504547
0,Right,PINKY_MCP,938.9102935791016,405.36834239959717,-0.07532861083745956
0,Right,PINKY_PIP,891.4945220947266,411.71350479125977,-0.10221640020608902
0,Right,PINKY_DIP,855.6401062011719,415.1476764678955,-0.10586819797754288
0,Right,PINKY_TIP,830.9632873535156,414.73560333251953,-0.10531219840049744
0,Left,WRIST,510.9493637084961,574.5445775985718,3.5621983585087946e-08
0,Left,THUMB_CPC,563.7770080566406,526.4824819564819,-0.005937018897384405
0,Left,THUMB_MCP,629.0435028076172,495.9473991394043,-0.02094336785376072
0,Left,THUMB_IP,685.5831909179688,489.69098567962646,-0.03412741795182228
0,Left,THUMB_TIP,731.9752502441406,490.0231075286865,-0.047487083822488785
0,Left,INDEX_FINGER_MCP,621.8287658691406,489.10510540008545,-0.06490073353052139
0,Left,INDEX_FINGER_PIP,721.2750244140625,481.7002773284912,-0.09295011311769485
0,Left,INDEX_FINGER_DIP,782.0863342285156,487.3447608947754,-0.10084736347198486
0,Left,INDEX_FINGER_TIP,824.2713928222656,493.1170892715454,-0.10277937352657318
0,Left,MIDDLE_FINGER_MCP,606.3714218139648,534.1510677337646,-0.07381279766559601
0,Left,MIDDLE_FINGER_PIP,720.2923583984375,541.9817447662354,-0.10371314734220505
0,Left,MIDDLE_FINGER_DIP,784.7311401367188,553.329291343689,-0.10855956375598907
0,Left,MIDDLE_FINGER_TIP,824.5664978027344,563.6146831512451,-0.10962048918008804
0,Left,RING_FINGER_PIP,594.4221496582031,586.5794134140015,-0.08082413673400879
0,Left,RING_FINGER_DIP,705.0882720947266,601.4564895629883,-0.10759463906288147
0,Left,RING_FINGER_TIP,766.6693115234375,614.0320587158203,-0.11209237575531006
0,Left,RING_FINGER_MCP,806.1611175537109,621.0479879379272,-0.11131495982408524
0,Left,PINKY_MCP,583.3402252197266,640.4849481582642,-0.08654210716485977
0,Left,PINKY_PIP,670.8298492431641,663.8945817947388,-0.10711699724197388
0,Left,PINKY_DIP,721.7230224609375,669.3120002746582,-0.11042662709951401
0,Left,PINKY_TIP,758.4843444824219,667.1622848510742,-0.10996312648057938
1,Right,WRIST,891.6824340820312,406.43959522247314,-2.32151663226432e-07
1,Right,THUMB_CPC,856.727294921875,359.09141778945923,-0.02020805887877941
1,Right,THUMB_MCP,832.4675750732422,323.77635955810547,-0.042846616357564926
1,Right,THUMB_IP,807.2205352783203,305.03005743026733,-0.06307490170001984
1,Right,THUMB_TIP,780.6582641601562,296.3157320022583,-0.08480647206306458
1,Right,INDEX_FINGER_MCP,891.8244171142578,275.7926058769226,-0.06228293851017952
1,Right,INDEX_FINGER_PIP,838.5540008544922,245.61990022659302,-0.09766131639480591
1,Right,INDEX_FINGER_DIP,795.4025268554688,251.44246101379395,-0.11934083700180054
1,Right,INDEX_FINGER_TIP,758.8392639160156,261.91747426986694,-0.13204540312290192
1,Right,MIDDLE_FINGER_MCP,918.0635070800781,310.077760219574,-0.06966500729322433
