Frame,Hand,Landmark,x,y,z
0,Right,WRIST,554.7509765625,572.5209045410156,1.1964708335199248e-07
0,Right,THUMB_CPC,602.5724411010742,626.605052947998,-0.005671423394232988
0,Right,THUMB_MCP,660.8638763427734,660.2607679367065,-0.013751636259257793
0,Right,THUMB_IP,720.4029083251953,675.6482362747192,-0.018678883090615273
0,Right,THUMB_TIP,766.5737915039062,671.2094163894653,-0.025380853563547134
0,Right,INDEX_FINGER_MCP,645.1455688476562,636.0299491882324,-0.051655154675245285
0,Right,INDEX_FINGER_PIP,694.6304321289062,674.7277879714966,-0.06898053735494614
0,Right,INDEX_FINGER_DIP,738.8671875,667.5408840179443,-0.07383277267217636
0,Right,INDEX_FINGER_TIP,773.4951782226562,653.9016151428223,-0.07580974698066711
0,Right,MIDDLE_FINGER_MCP,640.2089691162109,588.1190013885498,-0.05561480298638344
0,Right,MIDDLE_FINGER_PIP,725.9440612792969,593.3232164382935,-0.07409816980361938
0,Right,MIDDLE_FINGER_DIP,782.4200439453125,593.0046987533569,-0.0765756294131279
0,Right,MIDDLE_FINGER_TIP,819.9562072753906,594.0980529785156,-0.07919656485319138
0,Right,RING_FINGER_PIP,643.00537109375,539.6524715423584,-0.05735836178064346
0,Right,RING_FINGER_DIP,735.9996032714844,534.596357345581,-0.07587607949972153
0,Right,RING_FINGER_TIP,790.5558776855469,536.9525384902954,-0.07786593586206436
0,Right,RING_FINGER_MCP,826.7397308349609,542.1386861801147,-0.07838006317615509
0,Right,PINKY_MCP,649.0415191650391,497.5976228713989,-0.057740963995456696
0,Right,PINKY_PIP,728.4744262695312,481.83764934539795,-0.07601827383041382
0,Right,PINKY_DIP,775.8590698242188,484.1716003417969,-0.08148059248924255
0,Right,PINKY_TIP,809.0579223632812,494.4636011123657,-0.08384198695421219
0,Left,WRIST,916.1484527587891,374.6579074859619,4.997230362846494e-08
0,Left,THUMB_CPC,875.098876953125,334.5110750198364,-0.012601698748767376
0,Left,THUMB_MCP,847.7305603027344,291.1552047729492,-0.02532159350812435
0,Left,THUMB_IP,813.3000183105469,272.28137969970703,-0.03520316258072853
0,Left,THUMB_TIP,780.6052398681641,269.5429515838623,-0.046292081475257874
0,Left,INDEX_FINGER_MCP,870.8142852783203,286.1887192726135,-0.05648743361234665
0,Left,INDEX_FINGER_PIP,835.3682708740234,245.4796314239502,-0.08184647560119629
0,Left,INDEX_FINGER_DIP,796.0276794433594,253.28614711761475,-0.09462593495845795
0,Left,INDEX_FINGER_TIP,764.7985076904297,268.03909063339233,-0.10190997272729874
0,Left,MIDDLE_FINGER_MCP,888.5018920898438,317.3124074935913,-0.0605868324637413
0,Left,MIDDLE_FINGER_PIP,856.9732666015625,297.1358013153076,-0.091236412525177
0,Left,MIDDLE_FINGER_DIP,807.8231048583984,312.4304223060608,-0.10326649248600006
