Frame,Hand,Landmark,x,y,z
0,Right,WRIST,965.9647369384766,384.95694637298584,-2.1911347403147374e-07
0,Right,THUMB_CPC,938.3930206298828,340.35861253738403,-0.00923041719943285
0,Right,THUMB_MCP,901.3636779785156,298.3212947845459,-0.022487331181764603
0,Right,THUMB_IP,866.1207580566406,268.86926651000977,-0.03335896134376526
0,Right,THUMB_TIP,836.7464447021484,244.7350287437439,-0.04761195927858353
0,Right,INDEX_FINGER_MCP,930.2512359619141,264.37324047088623,-0.055237457156181335
0,Right,INDEX_FINGER_PIP,857.4803161621094,239.44878101348877,-0.07648755609989166
0,Right,INDEX_FINGER_DIP,811.3823699951172,235.80767154693604,-0.08505310118198395
0,Right,INDEX_FINGER_TIP,778.3151245117188,236.9349718093872,-0.08986787497997284
0,Right,MIDDLE_FINGER_MCP,941.9279479980469,293.7239456176758,-0.061598338186740875
0,Right,MIDDLE_FINGER_PIP,857.9799652099609,270.5498743057251,-0.08300689607858658
0,Right,MIDDLE_FINGER_DIP,803.9037322998047,271.66067361831665,-0.09077295660972595
0,Right,MIDDLE_FINGER_TIP,765.2783966064453,275.38390159606934,-0.09722236543893814
0,Right,RING_FINGER_PIP,942.9791259765625,331.68784618377686,-0.06569820642471313
0,Right,RING_FINGER_DIP,859.7422790527344,320.2597689628601,-0.08729276061058044
0,Right,RING_FINGER_TIP,810.1727294921875,319.6680951118469,-0.0933920219540596
0,Right,RING_FINGER_MCP,779.7013092041016,320.565025806427,-0.09785038232803345
0,Right,PINKY_MCP,934.8210144042969,370.6958770751953,-0.06871229410171509
0,Right,PINKY_PIP,867.6148223876953,368.1665325164795,-0.08885066956281662
0,Right,PINKY_DIP,826.9378662109375,364.79145526885986,-0.09335263818502426
0,Right,PINKY_TIP,801.1524963378906,363.0436849594116,-0.09567446261644363
0,Left,WRIST,549.5243072509766,551.3641977310181,4.25539553816634e-07
0,Left,THUMB_CPC,600.0493240356445,516.3689661026001,-0.006842809729278088
0,Left,THUMB_MCP,657.7936553955078,488.22641372680664,-0.0238017737865448
0,Left,THUMB_IP,707.4459838867188,481.8678617477417,-0.03911036252975464
0,Left,THUMB_TIP,748.2661437988281,482.74470806121826,-0.0542750284075737
0,Left,INDEX_FINGER_MCP,644.0821838378906,457.61180877685547,-0.06857448816299438
0,Left,INDEX_FINGER_PIP,717.3793029785156,428.39362621307373,-0.1060413047671318
0,Left,INDEX_FINGER_DIP,768.2242584228516,443.7015724182129,-0.12553125619888306
0,Left,INDEX_FINGER_TIP,804.7008514404297,463.8278818130493,-0.13580644130706787
0,Left,MIDDLE_FINGER_MCP,624.1659927368164,487.5904083251953,-0.08022138476371765
0,Left,MIDDLE_FINGER_PIP,707.672119140625,477.27214336395264,-0.12026529014110565
0,Left,MIDDLE_FINGER_DIP,766.878662109375,502.37500190734863,-0.13482896983623505
0,Left,MIDDLE_FINGER_TIP,805.0462341308594,525.4033327102661,-0.14173199236392975
0,Left,RING_FINGER_PIP,605.5705261230469,532.776575088501,-0.09008968621492386
0,Left,RING_FINGER_DIP,684.3524169921875,534.0513324737549,-0.12406527996063232
0,Left,RING_FINGER_TIP,736.1203002929688,560.0674295425415,-0.1323620229959488
0,Left,RING_FINGER_MCP,772.5818634033203,577.6797151565552,-0.13364377617835999
0,Left,PINKY_MCP,591.2469863891602,582.3442697525024,-0.09886625409126282
0,Left,PINKY_PIP,651.6562652587891,590.019679069519,-0.12418127804994583
0,Left,PINKY_DIP,691.9517517089844,598.9119529724121,-0.13034440577030182
0,Left,PINKY_TIP,725.2260589599609,604.5287561416626,-0.13162176311016083
1,Right,WRIST,955.2381896972656,378.67525577545166,-2.3323471509684168e-07
1,Right,THUMB_CPC,911.5499114990234,326.5038871765137,-0.006826847791671753
1,Right,THUMB_MCP,868.0217742919922,284.555983543396,-0.020361367613077164
1,Right,THUMB_IP,824.9921417236328,261.86522483825684,-0.0326128825545311
1,Right,THUMB_TIP,786.6775512695312,247.5846290588379,-0.047175467014312744
1,Right,INDEX_FINGER_MCP,911.7198181152344,248.42679977416992,-0.048735007643699646
1,Right,INDEX_FINGER_PIP,837.7777862548828,229.67873811721802,-0.07349342107772827
1,Right,INDEX_FINGER_DIP,787.7506256103516,232.89114475250244,-0.08724966645240784
1,Right,INDEX_FINGER_TIP,750.4900360107422,240.61318159103394,-0.09550923854112625
1,Right,MIDDLE_FINGER_MCP,929.5140838623047,280.36306858062744,-0.057197269052267075
1,Right,MIDDLE_FINGER_PIP,843.5943603515625,269.94579792022705,-0.07915565371513367
1,Right,MIDDLE_FINGER_DIP,788.2573699951172,278.5588002204895,-0.08583159744739532
1,Right,MIDDLE_FINGER_TIP,749.8245239257812,287.8689193725586,-0.09167082607746124
1,Right,RING_FINGER_PIP,935.5633544921875,324.15154695510864,-0.06475743651390076
1,Right,RING_FINGER_DIP,854.2611694335938,319.57355260849,-0.08668097853660583
1,Right,RING_FINGER_TIP,799.9617004394531,323.03205728530884,-0.09014031291007996
1,Right,RING_FINGER_MCP,762.9323577880859,326.4835238456726,-0.09210041910409927
1,Right,PINKY_MCP,932.130126953125,369.84920024871826,-0.07146279513835907
1,Right,PINKY_PIP,862.3802185058594,371.63907051086426,-0.09250681102275848
1,Right,PINKY_DIP,818.2797241210938,371.7340421676636,-0.09678520262241364
1,Right,PINKY_TIP,786.5323638916016,371.82875633239746,-0.09831148386001587
1,Left,WRIST,557.2127532958984,578.6159563064575,6.191066859173588e-07
1,Left,THUMB_CPC,617.6893997192383,538.4870195388794,-0.004283212125301361
1,Left,THUMB_MCP,671.3554382324219,505.56485652923584,-0.023381158709526062
1,Left,THUMB_IP,717.5732421875,493.26390266418457,-0.042512767016887665
1,Left,THUMB_TIP,758.1134796142578,485.91078758239746,-0.06214460730552673
1,Left,INDEX_FINGER_MCP,645.4383850097656,460.48439025878906,-0.06578167527914047
1,Left,INDEX_FINGER_PIP,712.2893524169922,432.0395851135254,-0.10411778837442398
1,Left,INDEX_FINGER_DIP,763.04931640625,439.94407653808594,-0.12625454366207123
1,Left,INDEX_FINGER_TIP,803.5620880126953,454.66687202453613,-0.13946405053138733
1,Left,MIDDLE_FINGER_MCP,616.4803695678711,489.19814586639404,-0.08162213116884232
1,Left,MIDDLE_FINGER_PIP,702.4684906005859,478.53479862213135,-0.12221456319093704
1,Left,MIDDLE_FINGER_DIP,764.2603302001953,497.7585983276367,-0.1361575722694397
1,Left,MIDDLE_FINGER_TIP,807.3740386962891,517.8436660766602,-0.14338703453540802
1,Left,RING_FINGER_PIP,596.8722534179688,533.1426858901978,-0.09595899283885956
1,Left,RING_FINGER_DIP,682.4201202392578,536.4909839630127,-0.13048867881298065
1,Left,RING_FINGER_TIP,739.0914916992188,557.3735904693604,-0.13575322926044464
1,Left,RING_FINGER_MCP,780.6782531738281,572.829852104187,-0.13621287047863007
1,Left,PINKY_MCP,585.8771514892578,580.8213329315186,-0.10964912921190262
1,Left,PINKY_PIP,649.2829895019531,591.9864892959595,-0.13426242768764496
1,Left,PINKY_DIP,692.7561950683594,599.9193048477173,-0.13794395327568054
1,Left,PINKY_TIP,730.0334167480469,604.2093372344971,-0.13842719793319702
2,Right,WRIST,962.8266143798828,384.9165201187134,-3.0119915095383476e-07
2,Right,THUMB_CPC,918.7385559082031,333.40235710144043,-0.006283607333898544
2,Right,THUMB_MCP,876.6265106201172,293.5970449447632,-0.020778995007276535
2,Right,THUMB_IP,836.0926818847656,270.3444814682007,-0.03394917771220207
2,Right,THUMB_TIP,801.1190795898438,256.88977003097534,-0.04940660297870636
2,Right,INDEX_FINGER_MCP,917.3127746582031,252.51440048217773,-0.05332643538713455
2,Right,INDEX_FINGER_PIP,840.43701171875,232.63592720031738,-0.08080454915761948
2,Right,INDEX_FINGER_DIP,789.7425842285156,236.66486263275146,-0.09543982148170471
2,Right,INDEX_FINGER_TIP,750.0653076171875,246.8374729156494,-0.1035299152135849
2,Right,MIDDLE_FINGER_MCP,936.5866088867188,283.1827998161316,-0.062481436878442764
2,Right,MIDDLE_FINGER_PIP,848.388671875,272.6140809059143,-0.08676232397556305
2,Right,MIDDLE_FINGER_DIP,790.4985809326172,281.88836574554443,-0.0932210236787796
2,Right,MIDDLE_FINGER_TIP,748.0208587646484,292.428138256073,-0.09862323105335236
2,Right,RING_FINGER_PIP,943.6810302734375,326.681170463562,-0.07064556330442429
2,Right,RING_FINGER_DIP,860.660400390625,321.05486154556274,-0.09465958923101425
2,Right,RING_FINGER_TIP,804.1925811767578,323.9637279510498,-0.09832236170768738
2,Right,RING_FINGER_MCP,764.0959167480469,328.210973739624,-0.10027488321065903
2,Right,PINKY_MCP,940.2180480957031,372.1117401123047,-0.07784949988126755
2,Right,PINKY_PIP,869.3031311035156,372.8811264038086,-0.09985636174678802
2,Right,PINKY_DIP,823.5797882080078,373.27444553375244,-0.10406884551048279
2,Right,PINKY_TIP,789.1156005859375,374.4423007965088,-0.10557064414024353
2,Left,WRIST,553.6119079589844,582.0567798614502,6.00484838741977e-07
2,Left,THUMB_CPC,617.9643249511719,540.4518127441406,-0.004922087769955397
