Frame,Hand,Landmark,x,y,z
0,Right,WRIST,874.5400238037109,417.4553632736206,-4.603696766025678e-07
0,Right,THUMB_CPC,836.3832855224609,363.34147453308105,-0.01843654178082943
0,Right,THUMB_MCP,806.9675445556641,317.96806812286377,-0.03726984187960625
0,Right,THUMB_IP,778.8887023925781,290.129656791687,-0.055090900510549545
0,Right,THUMB_TIP,752.2048950195312,268.5763907432556,-0.07361077517271042
0,Right,INDEX_FINGER_MCP,874.6994781494141,272.1539640426636,-0.0486348420381546
0,Right,INDEX_FINGER_PIP,824.7764587402344,228.65591526031494,-0.07835271954536438
0,Right,INDEX_FINGER_DIP,779.4805908203125,239.8921823501587,-0.09632743895053864
0,Right,INDEX_FINGER_TIP,745.0393676757812,258.1437134742737,-0.10617735236883163
0,Right,MIDDLE_FINGER_MCP,898.0309295654297,302.2030735015869,-0.05508728325366974
0,Right,MIDDLE_FINGER_PIP,843.0598449707031,285.6780695915222,-0.08482525497674942
0,Right,MIDDLE_FINGER_DIP,787.4520111083984,298.43246698379517,-0.09694197028875351
0,Right,MIDDLE_FINGER_TIP,749.4549560546875,312.69325733184814,-0.1038074791431427
0,Right,RING_FINGER_PIP,906.2428283691406,345.3736996650696,-0.0625261515378952
0,Right,RING_FINGER_DIP,859.3778228759766,341.52719736099243,-0.09332292526960373
0,Right,RING_FINGER_TIP,805.9088897705078,350.06818771362305,-0.09879607707262039
0,Right,RING_FINGER_MCP,769.2092132568359,357.8885221481323,-0.09937175363302231
0,Right,PINKY_MCP,903.1028747558594,391.6544437408447,-0.07058582454919815
0,Right,PINKY_PIP,872.0931243896484,397.98986434936523,-0.09685564786195755
0,Right,PINKY_DIP,838.9059448242188,403.7659692764282,-0.09955229610204697
0,Right,PINKY_TIP,814.9522399902344,406.1790132522583,-0.09820050746202469
0,Left,WRIST,525.1039123535156,554.3811464309692,1.9037594256587909e-07
0,Left,THUMB_CPC,573.9440536499023,502.098970413208,-0.00574827054515481
0,Left,THUMB_MCP,630.0181198120117,467.0996618270874,-0.02311430685222149
0,Left,THUMB_IP,680.6599426269531,453.66479873657227,-0.038535140454769135
0,Left,THUMB_TIP,724.0058898925781,459.0351390838623,-0.05345970019698143
0,Left,INDEX_FINGER_MCP,608.7168121337891,462.5027847290039,-0.07578305900096893
0,Left,INDEX_FINGER_PIP,699.6007537841797,443.8876533508301,-0.10750836133956909
0,Left,INDEX_FINGER_DIP,750.7650756835938,461.2470817565918,-0.11369147896766663
0,Left,INDEX_FINGER_TIP,777.4604797363281,481.16692543029785,-0.11217257380485535
0,Left,MIDDLE_FINGER_MCP,598.1744766235352,504.468412399292,-0.08507881313562393
0,Left,MIDDLE_FINGER_PIP,697.1157073974609,500.20309925079346,-0.12006449699401855
0,Left,MIDDLE_FINGER_DIP,754.9256896972656,519.045295715332,-0.12046124786138535
0,Left,MIDDLE_FINGER_TIP,780.5514526367188,535.3518390655518,-0.11625713855028152
0,Left,RING_FINGER_PIP,591.1077117919922,554.7493600845337,-0.09219520539045334
0,Left,RING_FINGER_DIP,688.8391876220703,556.8955135345459,-0.12253494560718536
0,Left,RING_FINGER_TIP,746.5861511230469,572.3353815078735,-0.12293852120637894
0,Left,RING_FINGER_MCP,776.5715026855469,581.371808052063,-0.11783101409673691
0,Left,PINKY_MCP,586.4263916015625,607.0727777481079,-0.09780757129192352
0,Left,PINKY_PIP,672.4800872802734,612.0972633361816,-0.121746726334095
0,Left,PINKY_DIP,726.5729522705078,616.1561965942383,-0.12564252316951752
0,Left,PINKY_TIP,762.0890808105469,615.3588724136353,-0.12436593323945999
1,Right,WRIST,868.4493255615234,404.31957721710205,-3.171518585531885e-07
1,Right,THUMB_CPC,824.2513275146484,356.77815198898315,-0.015068541280925274
1,Right,THUMB_MCP,800.3463745117188,319.66933965682983,-0.03312987461686134
