Frame,Hand,Landmark,x,y,z
0,Right,WRIST,939.8020172119141,404.10186767578125,-4.3629560764202324e-07
0,Right,THUMB_CPC,900.6150054931641,353.10614347457886,-0.010821104049682617
0,Right,THUMB_MCP,867.3618316650391,308.4612250328064,-0.027530640363693237
0,Right,THUMB_IP,836.0102081298828,276.47435903549194,-0.04196932166814804
0,Right,THUMB_TIP,805.4805755615234,252.1635890007019,-0.05836738273501396
0,Right,INDEX_FINGER_MCP,910.4332733154297,258.4627676010132,-0.06649086624383926
0,Right,INDEX_FINGER_PIP,844.6611022949219,230.3415012359619,-0.09597966820001602
0,Right,INDEX_FINGER_DIP,796.8001556396484,242.39245176315308,-0.10728885233402252
0,Right,INDEX_FINGER_TIP,759.2979431152344,259.67694997787476,-0.1128559410572052
0,Right,MIDDLE_FINGER_MCP,930.8207702636719,284.4376873970032,-0.07628563046455383
0,Right,MIDDLE_FINGER_PIP,862.9156494140625,260.20719051361084,-0.10788634419441223
0,Right,MIDDLE_FINGER_DIP,801.8658447265625,271.7781114578247,-0.1164533793926239
0,Right,MIDDLE_FINGER_TIP,758.5080718994141,285.7965159416199,-0.1221071258187294
0,Right,RING_FINGER_PIP,941.1609649658203,324.7044038772583,-0.08472848683595657
0,Right,RING_FINGER_DIP,884.0420532226562,306.2658905982971,-0.11865661293268204
0,Right,RING_FINGER_TIP,825.8600616455078,312.32311248779297,-0.12787581980228424
0,Right,RING_FINGER_MCP,785.9690093994141,320.8419370651245,-0.13213947415351868
0,Right,PINKY_MCP,943.5434722900391,370.81655502319336,-0.09178963303565979
0,Right,PINKY_PIP,891.8539428710938,368.8499593734741,-0.12374180555343628
0,Right,PINKY_DIP,843.0003356933594,372.67470359802246,-0.13323147594928741
0,Right,PINKY_TIP,806.8256378173828,374.92106437683105,-0.1375620812177658
0,Left,WRIST,514.8527908325195,568.3355855941772,1.9255494976277987e-07
0,Left,THUMB_CPC,573.1701278686523,518.7920522689819,-0.00581419188529253
0,Left,THUMB_MCP,640.6025695800781,492.60523796081543,-0.020154805853962898
0,Left,THUMB_IP,699.6703338623047,492.4574375152588,-0.03283293545246124
0,Left,THUMB_TIP,747.1051788330078,498.9686393737793,-0.045356836169958115
0,Left,INDEX_FINGER_MCP,629.7703552246094,476.84831142425537,-0.06045661121606827
0,Left,INDEX_FINGER_PIP,733.2191467285156,468.01538944244385,-0.08730500936508179
0,Left,INDEX_FINGER_DIP,790.5097961425781,472.30310440063477,-0.09529285877943039
0,Left,INDEX_FINGER_TIP,832.0780944824219,475.6351375579834,-0.09695743024349213
