Frame,Hand,Landmark,x,y,z
0,Right,WRIST,840.9147644042969,418.11110973358154,-4.973753675585613e-07
0,Right,THUMB_CPC,803.3836364746094,370.2060842514038,-0.02173805423080921
0,Right,THUMB_MCP,777.3432922363281,331.2996768951416,-0.039702121168375015
0,Right,THUMB_IP,753.7396240234375,305.6213665008545,-0.05574627220630646
0,Right,THUMB_TIP,732.0006561279297,287.8116488456726,-0.0726838931441307
0,Right,INDEX_FINGER_MCP,840.2528381347656,270.01057863235474,-0.04707401990890503
0,Right,INDEX_FINGER_PIP,789.0914154052734,238.09495210647583,-0.07514531910419464
0,Right,INDEX_FINGER_DIP,746.4731597900391,252.5310516357422,-0.09268800914287567
0,Right,INDEX_FINGER_TIP,711.8057250976562,272.2522187232971,-0.10236803442239761
0,Right,MIDDLE_FINGER_MCP,874.6575927734375,298.9060378074646,-0.05159122496843338
0,Right,MIDDLE_FINGER_PIP,809.3808746337891,296.7831015586853,-0.07944506406784058
0,Right,MIDDLE_FINGER_DIP,751.7361450195312,315.82457542419434,-0.0923277959227562
0,Right,MIDDLE_FINGER_TIP,708.6830139160156,333.32781314849854,-0.09965777397155762
0,Right,RING_FINGER_PIP,892.55859375,342.7101159095764,-0.05719102546572685
0,Right,RING_FINGER_DIP,824.2856597900391,358.1677293777466,-0.0863562524318695
0,Right,RING_FINGER_TIP,768.2083892822266,375.9466552734375,-0.09145620465278625
0,Right,RING_FINGER_MCP,731.3729095458984,389.4109582901001,-0.09146694093942642
0,Right,PINKY_MCP,895.2649688720703,389.4484233856201,-0.0638936385512352
0,Right,PINKY_PIP,835.7956695556641,401.5484046936035,-0.08788491040468216
0,Right,PINKY_DIP,789.9470520019531,412.6683282852173,-0.08853790163993835
0,Right,PINKY_TIP,759.3607330322266,418.9671850204468,-0.08535467833280563
0,Left,WRIST,486.28936767578125,602.0753288269043,1.1886380946179997e-07
0,Left,THUMB_CPC,538.2673263549805,556.8171072006226,-0.011619461700320244
0,Left,THUMB_MCP,598.7442779541016,528.5794544219971,-0.027838271111249924
0,Left,THUMB_IP,654.493408203125,521.4416885375977,-0.04066604748368263
0,Left,THUMB_TIP,700.0425720214844,527.4327993392944,-0.05355745926499367
0,Left,INDEX_FINGER_MCP,574.3754577636719,519.5445728302002,-0.07251496613025665
0,Left,INDEX_FINGER_PIP,666.3857269287109,502.1917963027954,-0.10450378060340881
0,Left,INDEX_FINGER_DIP,724.5944213867188,513.0457735061646,-0.11539915949106216
0,Left,INDEX_FINGER_TIP,763.7294006347656,526.8974304199219,-0.11863300204277039
0,Left,MIDDLE_FINGER_MCP,559.9365615844727,570.4455184936523,-0.07788792252540588
0,Left,MIDDLE_FINGER_PIP,667.0706939697266,570.1836919784546,-0.11006622016429901
0,Left,MIDDLE_FINGER_DIP,729.1568756103516,576.2889575958252,-0.11513864994049072
0,Left,MIDDLE_FINGER_TIP,763.6862182617188,582.0824003219604,-0.1159999892115593
0,Left,RING_FINGER_PIP,549.8378372192383,625.629243850708,-0.081857830286026
0,Left,RING_FINGER_DIP,649.7540283203125,639.3724536895752,-0.11129538714885712
0,Left,RING_FINGER_TIP,710.6249237060547,641.6202306747437,-0.1164010614156723
0,Left,RING_FINGER_MCP,745.8708190917969,637.9512691497803,-0.11526857316493988
0,Left,PINKY_MCP,542.8200912475586,677.2489356994629,-0.08488887548446655
0,Left,PINKY_PIP,621.1490631103516,700.505576133728,-0.10747379064559937
0,Left,PINKY_DIP,671.5870666503906,705.7392311096191,-0.11311142891645432
0,Left,PINKY_TIP,708.1647491455078,701.5117692947388,-0.11410238593816757
1,Right,WRIST,837.3272705078125,410.3389263153076,-4.096066277270438e-07
1,Right,THUMB_CPC,796.3492584228516,364.41341400146484,-0.020337922498583794
1,Right,THUMB_MCP,770.8091735839844,326.5224051475525,-0.04075983166694641
1,Right,THUMB_IP,748.6588287353516,300.40687322616577,-0.05942485108971596
1,Right,THUMB_TIP,721.7831420898438,280.5158257484436,-0.07849196344614029
1,Right,INDEX_FINGER_MCP,834.0800476074219,272.120361328125,-0.053276754915714264
1,Right,INDEX_FINGER_PIP,785.1606750488281,241.98760986328125,-0.08713022619485855
1,Right,INDEX_FINGER_DIP,742.4101257324219,255.2378511428833,-0.10795745253562927
1,Right,INDEX_FINGER_TIP,705.2880096435547,275.2903890609741,-0.11928002536296844
1,Right,MIDDLE_FINGER_MCP,868.2176971435547,299.3386459350586,-0.05954375118017197
1,Right,MIDDLE_FINGER_PIP,808.3259582519531,298.04725885391235,-0.09301651269197464
1,Right,MIDDLE_FINGER_DIP,750.855712890625,318.1933307647705,-0.10427424311637878
1,Right,MIDDLE_FINGER_TIP,709.9185943603516,337.31226682662964,-0.10940836369991302
1,Right,RING_FINGER_PIP,887.8558349609375,341.9088649749756,-0.06740116328001022
1,Right,RING_FINGER_DIP,823.2707214355469,362.4509382247925,-0.09792745858430862
1,Right,RING_FINGER_TIP,764.4111633300781,378.72894287109375,-0.09965089708566666
1,Right,RING_FINGER_MCP,724.9249267578125,392.4849843978882,-0.09740209579467773
1,Right,PINKY_MCP,894.1776275634766,388.2593250274658,-0.07657252252101898
1,Right,PINKY_PIP,837.6947021484375,405.5584144592285,-0.10020473599433899
1,Right,PINKY_DIP,791.6977691650391,413.27746868133545,-0.10053442418575287
1,Right,PINKY_TIP,760.7392120361328,416.88926696777344,-0.09758802503347397
1,Left,WRIST,489.4350814819336,605.0896167755127,6.054874006622413e-07
1,Left,THUMB_CPC,535.3086090087891,552.4590539932251,-0.010756448842585087
1,Left,THUMB_MCP,595.9654998779297,528.679404258728,-0.028589557856321335
1,Left,THUMB_IP,649.9297332763672,531.2727355957031,-0.042961154133081436
1,Left,THUMB_TIP,689.6436309814453,546.0848808288574,-0.05766548216342926
1,Left,INDEX_FINGER_MCP,580.2202224731445,520.6309747695923,-0.07056960463523865
1,Left,INDEX_FINGER_PIP,670.3296661376953,507.960262298584,-0.09985262900590897
1,Left,INDEX_FINGER_DIP,725.2601623535156,517.691445350647,-0.11318118125200272
1,Left,INDEX_FINGER_TIP,765.3519439697266,529.1665363311768,-0.11978930979967117
1,Left,MIDDLE_FINGER_MCP,564.4773483276367,571.8563604354858,-0.07780785113573074
1,Left,MIDDLE_FINGER_PIP,661.2747192382812,577.3227882385254,-0.10861238092184067
1,Left,MIDDLE_FINGER_DIP,722.8684997558594,579.1139030456543,-0.11813917011022568
1,Left,MIDDLE_FINGER_TIP,765.0428771972656,576.6332674026489,-0.12309527397155762
1,Left,RING_FINGER_PIP,552.0578384399414,627.0541620254517,-0.08271951228380203
1,Left,RING_FINGER_DIP,641.0098266601562,644.0738725662231,-0.10919077694416046
1,Left,RING_FINGER_TIP,703.0763244628906,645.056848526001,-0.11695868521928787
1,Left,RING_FINGER_MCP,746.3449859619141,636.606388092041,-0.11971423774957657
1,Left,PINKY_MCP,545.6695938110352,678.2543563842773,-0.08653601258993149
1,Left,PINKY_PIP,620.2449035644531,701.4605712890625,-0.10723148286342621
1,Left,PINKY_DIP,666.6156768798828,702.4569797515869,-0.11199108511209488
1,Left,PINKY_TIP,702.4076843261719,693.6480903625488,-0.11312573403120041
2,Right,WRIST,836.6932678222656,409.2220115661621,-4.5619407273989054e-07
2,Right,THUMB_CPC,795.0224304199219,362.6443147659302,-0.02069682814180851
2,Right,THUMB_MCP,768.5706329345703,319.26913261413574,-0.0401303693652153
2,Right,THUMB_IP,744.9610900878906,287.79836654663086,-0.057669468224048615
2,Right,THUMB_TIP,717.3857879638672,258.9848327636719,-0.07538016885519028
2,Right,INDEX_FINGER_MCP,834.4419097900391,272.1303391456604,-0.05138499289751053
2,Right,INDEX_FINGER_PIP,785.8274078369141,242.0082950592041,-0.08591610193252563
2,Right,INDEX_FINGER_DIP,742.7525329589844,254.9945855140686,-0.10729566961526871
2,Right,INDEX_FINGER_TIP,705.5658721923828,275.0299143791199,-0.11889193207025528
2,Right,MIDDLE_FINGER_MCP,868.5935211181641,299.21103715896606,-0.057125482708215714
2,Right,MIDDLE_FINGER_PIP,806.6765594482422,297.2509431838989,-0.09065024554729462
2,Right,MIDDLE_FINGER_DIP,748.3852386474609,317.8934383392334,-0.10163238644599915
2,Right,MIDDLE_FINGER_TIP,707.6655578613281,337.2525930404663,-0.1067105233669281
2,Right,RING_FINGER_PIP,888.6397552490234,341.40817165374756,-0.06483984738588333
2,Right,RING_FINGER_DIP,824.5283508300781,359.6343183517456,-0.09622887521982193
2,Right,RING_FINGER_TIP,764.1013336181641,376.28984928131104,-0.09740375727415085
2,Right,RING_FINGER_MCP,723.5585784912109,390.5146551132202,-0.09470803290605545
2,Right,PINKY_MCP,895.5155944824219,387.21858501434326,-0.07388131320476532
2,Right,PINKY_PIP,837.63916015625,404.7825050354004,-0.09900317341089249
2,Right,PINKY_DIP,790.1860809326172,413.0864953994751,-0.09977003931999207
2,Right,PINKY_TIP,758.3142852783203,417.1021270751953,-0.09690704196691513
2,Left,WRIST,493.0729675292969,605.2702045440674,6.164427190924471e-07
2,Left,THUMB_CPC,538.0055236816406,551.3432121276855,-0.011362722143530846
2,Left,THUMB_MCP,597.5131225585938,527.6605081558228,-0.03010399080812931
